Company_id,Current_assets,Cost_of_goods_sold,Depreciation_and_amortization,EBITDA,Inventory,Net_income,Total_receivables,Market_value,Net_sales,Total_assets,Total_long_term_debt,EBIT,Gross_profit,Total_current_liabilities,Retained_earnings,Total_revenue,Total_liabilities,Total_operating_expenses,Bankrupt
C_1674,490.929,1809.564,24.582,37.054,36.186,5.844,362.784,175.7448,1932.261,637.236,15.993,12.472,122.697,340.345,227.288,1932.261,367.424,1895.207,0
C_1676,44.334,7.575,0.381,-0.552,0.356,2.896,1.488,44.3555,8.373,89.097,0.0,-0.933,0.798,17.033,73.162,8.373,29.862,8.925,0
C_1677,729.952,2092.327,278.209,648.631,228.415,222.68,340.063,4833.3108,3019.99,3398.224,906.299,370.422,927.663,344.495,2007.726,3019.99,1698.806,2371.359,0
C_1689,35.745,30.768,4.48,6.559,0.0,2.256,24.503,9.0347,37.327,77.551,0.957,2.079,6.559,37.401,-4.03,37.327,72.108,30.768,0
C_1696,357.199,926.509,12.083,66.202,185.943,24.441,143.301,379.4515,1238.646,520.82,101.9,54.119,312.137,87.541,141.425,1238.646,198.4,1172.444,0
C_1697,223.035,786.64,60.948,89.227,124.338,8.913,70.666,623.2226,943.729,892.008,192.264,28.279,157.089,121.311,307.257,943.729,527.153,854.502,0
C_1702,16.726,34.472,0.764,-0.274,10.011,-5.707,5.924,14.7616,42.55,21.575,8.925,-1.038,8.078,5.445,-1.135,42.55,14.37,42.824,1
C_1703,266.353,1727.163,118.28,447.91,27.4,193.649,94.898,3067.9548,2391.197,2076.043,651.246,329.63,664.034,296.687,1329.086,2391.197,1046.264,1943.287,0
C_1704,3.874,22.623,2.794,3.363,0.0,6.418,0.417,3.6306,30.861,44.022,27.508,0.569,8.238,6.941,-45.268,30.861,34.753,27.498,0
C_1709,55.184,160.781,6.438,20.098,23.853,0.001,21.539,13.2969,242.605,169.821,120.906,13.66,81.824,18.123,-2.231,242.605,142.614,222.507,1
C_1712,92.608,200.866,9.165,7.288,13.748,5.227,37.456,102.204,231.048,466.532,109.157,-1.877,30.182,81.262,-78.304,231.048,451.144,223.76,1
C_1713,1015.67,2893.939,347.444,677.137,426.365,88.21,414.657,2514.3865,3935.482,6786.989,2737.301,329.693,1041.543,701.051,1544.947,3935.482,4446.136,3258.345,0
C_1717,444.356,505.657,28.906,35.483,114.835,101.121,67.721,24.7478,620.522,985.023,454.359,6.577,114.865,197.553,-300.193,620.522,728.599,585.039,1
C_1721,927.798,3381.656,332.178,797.914,472.952,248.804,399.735,5733.6691,4453.942,5325.149,1530.881,465.736,1072.286,575.124,2244.566,4453.942,2775.664,3656.028,0
C_1726,17.389,11.06,5.157,9.879,0.0,0.452,0.832,24.5887,22.629,107.903,60.661,4.722,11.569,12.262,14.829,22.629,84.21,12.75,0
C_1729,1599.201,9265.787,183.559,457.289,1198.602,45.311,109.159,3670.3766,12903.373,3041.67,726.367,273.73,3637.586,1149.907,631.188,12903.373,2270.016,12446.084,1
C_1730,244.367,579.95,7.38,62.854,79.815,42.704,60.446,600.0507,681.834,342.033,0.0,55.474,101.884,70.119,234.139,681.834,134.569,618.98,0
C_1734,1021.1,2481.6,86.6,193.9,102.5,80.7,304.5,1139.958,2675.5,2870.0,777.8,107.3,193.9,946.7,370.9,2675.5,2103.0,2481.6,0
C_1735,31.984,30.894,19.388,33.826,0.555,10.048,14.281,49.4501,80.344,258.79,143.463,14.438,49.45,19.507,29.288,80.344,174.08,46.518,0
C_1736,43.141,181.656,6.166,10.817,17.499,4.772,18.872,36.486,243.009,84.015,0.307,4.651,61.353,22.011,59.67,243.009,22.318,232.192,0
C_1738,66.448,103.272,11.221,29.936,23.743,7.834,31.931,173.0573,190.186,166.868,45.4,18.715,86.914,25.01,67.524,190.186,74.149,160.25,0
C_1741,490.34,1411.45,68.734,162.026,219.95,6.502,197.24,1304.058,1744.961,1457.314,289.25,93.292,333.511,339.351,494.772,1744.961,809.841,1582.935,0
C_1744,12600.0,8949.0,1153.0,2334.0,1364.0,-71.0,5818.0,7526.5119,17008.0,27689.0,11815.0,1181.0,8059.0,10260.0,-802.0,17008.0,25326.0,14674.0,0
C_1745,206.15,570.474,75.147,235.454,16.547,62.71,177.016,1095.0893,873.262,1228.284,485.961,160.307,302.788,115.553,31.648,873.262,751.406,637.808,1
C_1746,69.464,32.975,3.925,5.25,9.404,-9.469,3.501,247.9629,70.073,80.451,32.634,1.325,37.098,30.901,-120.859,70.073,63.535,64.823,0
C_1747,312.41,3081.062,126.143,195.589,14.274,15.301,208.267,624.1115,3276.651,1285.777,213.745,69.446,195.589,369.208,531.244,3276.651,794.788,3081.062,0
C_1749,3.86,4.975,1.572,10.506,0.45,4.006,2.995,92.2564,19.403,113.351,32.69,8.934,14.428,4.841,4.418,19.403,77.46,8.897,0
C_1750,0.444,1.303,0.088,-0.125,0.0,-0.249,0.402,0.4973,2.6,0.574,0.0,-0.213,1.297,0.656,-1.532,2.6,0.656,2.725,0
C_1753,2115.926,7932.522,190.4,1090.087,1456.976,500.397,69.209,11225.3809,10708.998,3595.743,702.379,899.687,2776.476,1315.01,1069.16,10708.998,2255.045,9618.911,0
C_1755,118.561,68.882,3.996,17.576,26.063,10.659,27.278,386.1933,133.25,186.832,12.281,13.58,64.368,24.449,17.996,133.25,36.73,115.674,0
C_1757,3.578,3.767,0.385,-5.083,0.0,-6.759,2.037,1.2155,15.793,5.208,0.0,-5.468,12.026,11.519,-85.855,15.793,11.519,20.876,0
C_1759,3.01,5.352,0.366,-0.454,0.0,-0.731,0.863,4.0974,4.898,6.427,0.013,-0.82,-0.454,0.921,-5.511,4.898,0.934,5.352,0
C_1762,25.494,24.761,2.192,5.62,8.775,2.817,9.729,40.9698,56.846,53.264,2.056,3.428,32.085,6.83,5.095,56.846,9.675,51.226,0
C_1772,8.912,57.078,6.955,-55.221,0.0,-60.676,0.0,111.4673,1.857,49.149,32.729,-62.176,-55.221,9.774,-434.086,1.857,52.503,57.078,0
C_1773,44.305,201.325,7.425,26.53,27.898,8.934,10.733,103.9633,269.469,156.975,43.691,19.105,68.144,31.829,75.48,269.469,75.765,242.939,0
C_1780,295.869,1571.507,22.729,37.139,29.608,6.661,134.98,109.2978,1815.504,444.083,0.0,14.41,243.997,208.771,149.131,1815.504,208.771,1778.365,0
C_1784,172.378,486.256,28.552,54.277,68.02,-4.364,88.658,156.2697,639.7,438.04,237.634,25.725,153.444,133.366,17.08,639.7,378.143,585.423,0
C_1785,11.61,18.926,2.269,4.188,1.172,1.958,3.674,65.0566,30.505,21.341,0.421,1.919,11.579,2.744,-6.692,30.505,3.165,26.317,0
C_1788,50.166,34.603,4.495,19.536,15.557,8.795,27.774,149.8428,84.144,101.367,31.581,15.041,49.541,23.096,23.662,84.144,57.414,64.608,0
C_1791,494.049,475.17,117.026,502.862,3.626,262.922,169.008,4493.7906,1002.329,2750.74,550.131,385.836,527.159,207.549,919.232,1002.329,977.355,499.467,0
C_1792,3.776,13.996,0.861,-5.01,2.729,-12.563,0.367,29.3768,16.929,11.069,63.679,-5.871,2.933,12.052,-101.501,16.929,76.505,21.939,0
C_1797,213.584,415.628,6.075,74.651,127.843,30.944,0.0,719.4755,642.398,259.007,113.146,68.576,226.77,122.812,-152.52,642.398,238.953,567.747,0
C_1808,52.735,91.876,4.816,9.169,32.16,1.402,17.86,45.64,123.804,96.3,11.872,4.353,31.928,33.174,32.252,123.804,51.959,114.635,0
C_1810,7.636,0.551,0.068,-0.438,0.0,0.303,0.1,5.7699,1.261,8.129,0.0,-0.506,0.71,0.124,4.743,1.261,0.124,1.699,0
C_1812,30.15,124.319,2.3,10.097,0.0,3.466,23.307,37.2856,134.416,69.011,23.506,7.797,10.097,17.051,-98.917,134.416,44.686,124.319,0
C_1813,2.501,0.396,0.018,-0.075,0.0,0.57,0.094,1.4781,0.772,2.622,0.0,-0.093,0.376,0.17,-11.616,0.772,0.17,0.847,0
C_1816,0.265,2.504,1.831,-2.286,0.0,-7.485,0.252,4.4342,0.218,6.854,0.829,-4.117,-2.286,8.671,-49.473,0.218,9.5,2.504,1
C_1819,9.261,42.608,1.918,-1.044,0.0,-3.978,8.794,2.4175,71.593,23.213,0.424,-2.962,28.985,11.78,-0.266,71.593,12.232,72.637,1
C_1821,210.487,470.281,14.123,24.915,160.212,0.425,30.553,32.324,719.122,391.174,131.862,10.792,248.841,106.109,46.856,719.122,273.002,694.207,1
C_1823,7934.0,8774.0,1229.0,3074.0,1049.0,927.0,2955.0,51058.56,18250.0,18181.0,1500.0,1845.0,9476.0,5146.0,6856.0,18250.0,7595.0,15176.0,0
C_1824,9.074,23.164,8.569,3.581,6.802,-5.74,0.023,16.7962,28.126,48.479,2.578,-4.988,4.962,8.617,-66.786,28.126,15.109,24.545,0
C_1826,8728.0,2043.0,363.0,3934.0,0.0,2224.0,2329.0,43013.52,9673.0,10800.0,298.0,3571.0,7630.0,3960.0,1088.0,9673.0,4683.0,5739.0,0
C_1827,21.838,48.955,4.985,9.002,8.049,0.305,9.317,37.317,67.914,77.451,0.0,4.017,18.959,39.955,-4.387,67.914,40.581,58.912,0
C_1828,1118.204,813.231,133.332,539.765,52.709,246.055,524.735,8122.734,1928.673,2898.158,355.474,406.433,1115.442,748.828,1045.86,1928.673,1104.302,1388.908,0
C_1832,2971.53,16217.598,51.883,301.999,910.823,110.777,1702.957,2801.5361,17197.511,3458.33,612.335,250.116,979.913,1585.61,641.17,17197.511,2197.945,16895.512,0
C_1834,561.232,66.828,5.985,-40.806,0.0,-23.755,6.633,1136.265,26.022,591.689,0.052,-46.791,-40.806,27.796,-104.268,26.022,41.857,66.828,0
C_1836,5.852,38.833,5.361,-4.725,2.203,-12.122,0.406,2.8315,56.69,12.381,2.594,-10.086,17.857,8.742,-14.912,56.69,11.336,61.415,0
C_1843,626.835,303.264,249.003,82.751,73.268,-407.412,97.817,2421.3954,819.192,1886.436,517.7,-166.252,515.928,254.502,106.582,819.192,1018.008,736.441,0
C_1853,71.268,43.356,1.254,-26.077,1.299,-28.04,2.08,691.3223,17.279,86.107,52.373,-27.331,-26.077,18.645,-507.579,17.279,72.488,43.356,0
C_1854,28.155,110.381,3.552,-45.817,3.193,-51.393,14.576,0.6754,118.085,28.902,0.0,-49.369,7.704,2.311,-120.155,118.085,46.459,163.902,0
C_1858,5.332,7.248,0.721,4.384,0.09,2.132,2.896,4.3699,23.768,8.288,10.966,3.663,16.52,9.119,-231.154,23.768,21.28,19.384,0
C_1877,2.75,6.614,0.655,0.78,1.055,0.277,1.471,0.7976,9.629,10.562,3.301,0.125,3.015,2.65,-0.17,9.629,5.951,8.849,0
C_1883,199.46,643.264,17.846,49.597,163.56,19.629,15.705,728.5226,910.831,284.059,1.32,31.751,267.567,61.081,108.462,910.831,65.152,861.234,1
C_1888,679.034,930.76,42.335,72.374,409.067,16.791,8.244,327.1207,1388.032,935.418,9.5,30.039,457.272,450.052,278.851,1388.032,487.352,1315.658,0
C_1894,448.821,439.629,53.24,142.317,0.0,-66.203,327.806,745.7678,952.042,839.002,326.2,89.077,512.413,527.514,101.122,952.042,873.52,809.725,0
C_1896,256.124,341.06,19.971,76.085,115.864,26.556,95.498,397.68,548.94,520.47,123.212,56.114,207.88,113.529,209.48,548.94,263.847,472.855,0
C_1900,0.645,3.179,0.366,-2.382,0.0,-2.786,0.417,4.1633,0.797,1.25,1.708,-2.748,-2.382,5.335,-19.596,0.797,7.043,3.179,0
C_1907,31.841,2.892,0.654,-5.144,0.04,-4.738,0.021,32.184,0.596,36.396,0.465,-5.798,-2.296,2.426,-18.192,0.596,2.891,5.74,0
C_1909,44.493,204.291,8.672,5.312,21.901,-16.721,18.989,4.8411,236.17,106.517,73.87,-3.36,31.879,45.968,-41.873,236.17,120.118,230.858,1
C_1915,19.223,37.586,15.792,-20.349,5.065,-122.952,11.225,35.947,59.087,53.439,7.129,-36.141,21.501,34.359,-137.334,59.087,41.488,79.436,0
C_1916,4.405,88.573,4.245,4.244,0.958,-0.679,1.378,6.7575,99.244,30.256,8.682,-0.001,10.671,13.056,4.16,99.244,23.04,95.0,1
C_1917,767.364,39.087,56.645,447.165,0.0,205.644,142.405,7571.4895,1229.72,930.623,0.0,390.52,1190.633,313.651,1370.123,1229.72,313.651,782.555,0
C_1920,62.417,124.621,5.67,-33.542,28.282,-27.236,17.599,165.5299,91.079,123.449,5.394,-39.212,-33.542,33.11,-43.329,91.079,38.504,124.621,0
C_1932,859.846,116.078,25.73,-10.571,0.0,624.948,49.132,1038.2378,481.332,1080.572,0.0,-36.301,365.254,231.517,246.843,481.332,260.227,491.903,0
C_1934,0.897,0.175,0.028,0.468,0.0,0.529,0.144,2.4666,0.643,2.165,0.0,0.44,0.468,0.04,-10.553,0.643,0.04,0.175,0
C_1937,39.545,62.604,0.69,4.279,26.529,1.97,9.601,24.5678,76.431,42.417,0.179,3.589,13.827,22.778,12.339,76.431,23.69,72.152,0
C_1941,14.108,14.766,0.69,1.452,7.433,0.327,5.675,6.408,27.423,17.688,0.763,0.762,12.657,10.422,-19.502,27.423,11.556,25.971,0
C_1950,111.266,373.445,42.153,74.659,3.072,-125.387,8.867,38.683,456.95,617.792,47.423,32.506,83.505,56.608,-155.489,456.95,614.058,382.291,0
C_1953,853.708,1093.731,135.463,-173.735,205.152,-493.043,354.026,259.0043,1854.461,1283.029,289.289,-309.198,760.73,895.592,-1362.96,1854.461,1308.312,2028.196,1
C_1954,7.876,20.491,0.299,0.79,0.707,0.323,5.454,12.144,25.199,13.082,0.802,0.491,4.708,3.83,-4.638,25.199,4.655,24.409,0
C_1959,40.542,79.771,5.917,2.039,0.494,-18.704,34.173,46.7792,120.337,206.538,107.693,-3.878,40.566,57.492,-41.926,120.337,168.934,118.298,0
C_1960,4.501,24.387,7.173,-4.016,0.388,-39.936,2.604,0.7616,22.073,9.641,62.523,-11.189,-2.314,12.66,-105.825,22.073,82.396,26.089,1
C_1964,212.658,98.455,15.127,3.649,31.41,-3.706,53.962,650.5,187.023,269.738,0.708,-11.478,88.568,52.387,14.575,187.023,53.095,183.374,0
C_1966,2.228,4.28,0.054,-0.127,1.725,-0.181,0.478,0.8274,5.422,3.19,0.0,-0.181,1.142,2.001,-4.418,5.422,2.001,5.549,0
C_1969,0.024,0.086,0.005,-0.681,0.0,-0.733,0.004,1.8079,0.179,0.175,0.0,-0.686,0.093,0.944,-11.929,0.179,1.164,0.86,1
C_1971,0.073,0.069,0.013,-1.127,0.0,-2.536,0.026,1.5014,0.003,3.177,2.521,-1.14,-0.066,1.725,-6.854,0.003,4.246,1.13,0
C_1974,57.649,117.46,5.903,7.862,22.014,0.031,13.343,134.7457,143.069,127.521,22.322,1.959,25.609,30.466,12.202,143.069,58.03,135.207,0
C_1975,67.34,116.389,5.846,18.361,22.845,7.223,30.182,91.62,174.923,111.162,24.406,12.515,58.534,22.104,34.06,174.923,50.028,156.562,0
C_1977,443.272,1946.362,54.4,148.942,314.4,41.137,95.022,511.9151,2214.712,1215.695,467.242,94.542,268.35,239.922,302.461,2214.712,833.874,2065.77,1
C_1982,18.667,33.296,2.849,-4.653,10.567,-9.738,6.13,4.8148,40.941,23.819,0.2,-7.502,7.645,21.415,-29.987,40.941,21.615,45.594,1
C_1988,32.475,75.373,1.438,2.287,2.516,8.994,11.398,69.062,96.214,38.612,0.0,0.849,20.841,20.839,-24.085,96.214,21.335,93.927,0
C_1989,146.333,259.297,16.334,56.127,0.0,19.174,90.732,258.3236,315.424,261.115,41.426,39.793,56.127,135.38,61.21,315.424,181.981,259.297,0
C_1991,2.9,4.271,0.577,0.208,0.0,-0.327,0.454,4.2961,7.157,13.623,3.456,-0.369,2.886,4.904,-20.7,7.157,8.36,6.949,0
C_1993,67.401,150.922,30.17,50.719,21.749,11.876,37.018,161.925,351.696,224.481,28.368,20.549,200.774,40.677,116.722,351.696,78.338,300.977,0
C_1994,272.536,373.289,14.33,40.217,5.124,10.662,58.372,1081.71,413.506,1288.783,306.0,25.887,40.217,51.534,428.358,413.506,491.546,373.289,1
C_1995,12.765,5.623,3.359,4.721,1.322,1.065,5.613,36.871,23.252,38.887,0.0,1.362,17.629,6.373,-32.324,23.252,6.495,18.531,1
C_1997,208.357,224.983,17.001,69.634,0.0,37.656,25.7,880.5312,294.617,314.238,0.0,52.633,69.634,60.453,225.864,294.617,81.449,224.983,0
C_1998,36.959,332.003,8.14,14.849,18.471,0.451,7.156,16.2495,420.376,148.63,81.273,6.709,88.373,29.73,6.978,420.376,119.137,405.527,1
C_1999,347.676,319.219,23.163,84.695,5.834,-42.366,220.205,1765.6746,542.605,712.302,92.132,61.532,223.386,158.188,198.461,542.605,317.463,457.91,0
C_2000,19.343,28.817,4.33,-0.939,5.909,-7.015,6.868,18.9284,41.665,56.687,20.251,-5.269,12.848,12.239,-18.899,41.665,32.93,42.604,0
C_2002,288.249,368.885,13.877,70.516,107.562,28.021,162.306,305.1357,620.621,418.738,46.311,56.639,251.736,155.833,170.427,620.621,202.144,550.105,1
C_2004,8.935,37.586,2.293,-0.151,4.555,-0.9,1.94,9.436,46.082,28.948,6.63,-2.444,8.496,10.567,0.751,46.082,17.957,46.233,1
C_2008,227.464,1052.86,72.579,108.371,76.119,-12.043,127.86,590.4275,1205.896,942.821,585.415,35.792,153.036,139.904,80.691,1205.896,846.187,1097.525,0
C_2009,33.07,53.681,3.318,9.012,14.37,3.91,10.83,48.5338,83.199,48.418,0.0,5.694,29.518,10.402,42.649,83.199,10.402,74.187,0
C_2015,16.248,87.969,11.471,22.784,0.57,2.703,9.479,53.4795,121.258,152.759,47.097,11.313,33.289,16.728,61.441,121.258,79.647,98.474,0
C_2017,27.945,45.235,1.849,4.323,18.852,0.037,6.824,11.1186,73.419,37.626,14.418,2.474,28.184,11.331,4.427,73.419,25.749,69.096,0
C_2029,26.622,111.968,1.97,7.972,5.399,2.765,10.332,29.6534,119.94,61.261,15.881,6.002,7.972,24.416,10.988,119.94,45.648,111.968,0
C_2037,86.324,136.441,9.489,12.878,19.128,1.378,45.418,28.7144,173.409,145.611,15.379,3.389,36.968,38.303,58.051,173.409,55.177,160.531,0
C_2040,98.772,185.89,10.886,12.526,43.202,-3.921,37.566,18.1249,212.96,190.516,83.815,1.64,27.07,22.875,-9.401,212.96,113.298,200.434,1
C_2041,9.996,48.386,0.398,1.159,0.456,1.679,7.905,10.9361,53.518,85.566,1.42,0.761,5.132,11.496,-1.578,53.518,81.183,52.359,1
C_2050,1250.469,3061.798,59.655,290.268,515.26,45.989,613.892,1495.5349,3930.677,2572.509,724.378,230.613,868.879,777.639,252.219,3930.677,1833.075,3640.409,0
C_2051,28.978,92.686,1.854,3.993,12.66,2.748,3.982,11.6932,136.642,36.774,0.0,2.139,43.956,32.843,-28.444,136.642,37.679,132.649,1
C_2052,1.712,0.262,0.009,-0.141,0.0,-0.829,1.017,0.8901,0.121,2.664,0.0,-0.15,-0.141,0.163,-0.633,0.121,0.163,0.262,0
C_2053,6.47,5.481,0.315,0.683,3.51,0.338,1.824,6.594,9.185,9.009,0.307,0.368,3.704,3.122,1.014,9.185,3.429,8.502,0
C_2057,0.362,0.498,1.98,-2.05,0.0,-3.803,0.019,32.9616,0.493,11.265,0.0,-4.03,-0.005,0.164,-17.021,0.493,0.164,2.543,0
C_2062,74.245,290.346,7.21,4.469,0.147,-10.744,59.37,27.3122,362.539,158.035,71.693,-2.741,72.193,28.222,-36.976,362.539,105.124,358.07,1
C_2066,151.396,186.77,67.502,112.583,21.492,-4.026,70.704,751.4503,377.969,673.538,188.021,45.081,191.199,102.664,140.48,377.969,341.367,265.386,0
C_2071,0.83,1.372,0.085,-0.289,0.6,-0.386,0.191,2.1229,1.759,1.399,0.055,-0.374,0.387,0.647,-1.967,1.759,1.062,2.048,0
C_2077,88.051,30.105,3.824,2.474,0.0,-1.344,11.007,119.028,94.259,97.156,0.0,-1.35,64.154,26.688,9.299,94.259,26.688,91.785,0
C_2078,20.963,76.635,2.913,7.477,12.004,3.025,5.453,151.1447,115.961,79.339,29.818,4.564,39.326,19.434,17.253,115.961,50.815,108.484,1
C_2080,24.768,39.734,4.895,4.903,3.966,2.43,12.162,22.9568,54.888,67.952,2.455,0.008,15.154,8.565,44.424,54.888,14.107,49.985,0
C_2088,66.627,223.789,6.783,-5.131,54.131,-19.712,3.791,6.7586,340.43,109.802,11.835,-11.914,116.641,76.114,7.844,340.43,90.497,345.561,1
C_2089,9.688,58.5,4.676,10.235,1.079,0.755,2.862,10.3622,77.153,115.174,70.087,5.559,18.653,14.848,6.308,77.153,95.65,66.918,1
C_2090,0.094,0.107,0.008,0.027,0.0,0.281,0.0,0.1207,0.363,0.104,0.0,0.019,0.256,0.018,-4.822,0.363,0.018,0.336,0
C_2093,482.444,1186.209,4.518,-6.019,225.662,-8.209,234.128,158.3821,1267.746,533.368,6.196,-10.537,81.537,199.531,75.818,1267.746,209.571,1273.765,0
C_2097,2.057,2.108,0.121,-0.91,1.143,-1.039,0.331,0.6669,4.013,2.577,0.08,-1.031,1.905,1.526,-16.119,4.013,1.606,4.923,0
C_2101,1769.929,3960.129,219.773,358.302,1295.878,0.322,239.42,1451.4091,6070.568,4595.521,1356.58,138.529,2110.439,786.778,137.695,6070.568,2324.084,5712.266,0
C_2106,207.494,916.612,57.936,90.726,146.064,8.389,54.674,493.1242,1081.279,1230.422,329.136,32.79,164.667,105.626,414.669,1081.279,617.683,990.553,1
C_2108,3.408,4.025,0.149,0.555,1.35,0.169,1.663,1.1712,7.388,5.911,1.078,0.406,3.363,1.94,-5.328,7.388,3.018,6.833,0
C_2115,2.082,5.218,0.34,-0.634,0.03,-2.396,0.809,1.0904,5.657,4.732,0.036,-0.974,0.439,0.225,-4.09,5.657,0.851,6.291,0
C_2124,113.158,216.134,11.644,13.751,50.151,1.296,8.098,131.0825,396.199,162.338,2.033,2.107,180.065,59.736,52.041,396.199,67.595,382.448,1
C_2132,320.388,632.772,4.57,42.074,123.904,23.098,162.678,462.6,756.122,402.852,0.0,37.504,123.35,270.528,111.55,756.122,270.528,714.048,1
C_2134,224.364,92.41,24.349,7.012,2.993,-16.622,36.909,716.0747,332.534,301.639,0.0,-17.337,240.124,79.614,30.866,332.534,85.814,325.522,0
C_2135,145.242,201.315,5.628,29.811,135.672,14.659,1.339,270.4251,411.857,195.549,0.0,24.183,210.542,65.874,195.738,411.857,94.946,382.046,1
C_2137,6.904,9.823,9.106,20.515,1.192,-2.151,3.32,3.9123,31.967,173.376,0.0,11.409,22.144,203.788,-71.846,31.967,203.788,11.452,0
C_2141,1.732,3.546,0.352,-0.121,0.628,-0.48,0.785,6.8835,4.462,2.746,0.093,-0.473,0.916,0.565,-30.765,4.462,0.791,4.583,0
C_2143,336.422,8.485,5.086,-19.857,3.603,-1.912,13.415,2412.354,114.243,353.982,11.76,-24.943,105.758,29.968,-215.717,114.243,43.557,134.1,0
C_2149,164.549,172.659,30.148,100.673,107.39,24.406,51.188,503.471,428.722,701.608,262.5,70.525,256.063,119.837,123.043,428.722,417.974,328.049,0
C_2153,0.357,0.049,0.254,-2.877,0.0,-3.077,0.0,17.823,0.306,3.302,0.0,-3.131,0.257,2.11,-8.279,0.306,2.11,3.183,0
C_2154,137.825,303.859,1.129,8.259,81.032,-22.575,41.217,15.428,381.111,144.122,75.841,7.13,77.252,51.256,-8.408,381.111,127.097,372.852,1
C_2157,83.721,178.1,63.761,153.644,0.0,10.53,55.091,578.9754,375.216,658.232,648.925,89.883,197.116,58.894,-55.785,375.216,737.305,221.572,0
C_2162,54.121,198.547,12.297,23.166,16.112,0.723,28.925,23.9518,247.814,169.603,63.702,10.869,49.267,46.777,37.222,247.814,122.54,224.648,1
C_2163,74.842,150.336,3.958,-9.679,26.618,-9.089,19.118,55.6167,259.634,120.757,0.0,-13.637,109.298,22.562,85.887,259.634,29.344,269.313,1
C_2165,484.243,534.204,25.219,208.655,197.454,121.496,191.534,2607.0868,1129.094,1798.151,723.524,183.436,594.89,358.517,520.026,1129.094,1188.195,920.439,0
C_2166,0.761,10.174,1.648,-9.309,0.283,-12.472,0.0,33.4425,0.865,7.519,0.014,-10.957,-9.309,22.85,-87.625,0.865,23.359,10.174,1
C_2168,7206.4,14137.0,3087.0,4666.6,1369.4,-223.5,3581.8,77563.215,23222.8,90809.9,10823.7,1579.6,9085.8,7561.7,1055.6,23222.8,26881.3,18556.2,0
C_2171,9.228,26.424,0.257,-1.204,4.427,-1.708,3.133,2.3238,33.339,10.342,0.0,-1.461,6.915,3.398,-5.757,33.339,3.658,34.543,1
C_2175,0.788,2.069,0.227,-6.191,0.137,-11.01,0.133,32.9616,2.247,4.6,0.0,-6.418,0.178,11.245,-67.007,2.247,11.245,8.438,0
C_2176,12.578,55.386,2.736,11.663,5.275,4.699,5.44,56.445,72.624,47.924,18.691,8.927,17.238,9.253,7.221,72.624,30.265,60.961,0
C_2180,8.674,4.527,0.485,-4.406,1.843,-6.733,1.369,66.7695,5.792,9.553,0.045,-4.891,1.265,1.576,-44.072,5.792,1.621,10.198,0
C_2184,134.261,123.485,25.074,97.181,28.452,46.112,51.619,1069.1927,329.148,317.013,0.0,72.107,205.663,39.637,202.11,329.148,45.241,231.967,0
C_2186,0.601,2.381,0.382,-7.862,0.0,-10.434,0.331,32.6768,2.157,3.786,1.025,-8.244,-0.224,3.063,-54.187,2.157,4.088,10.019,0
C_2191,84.173,367.746,16.455,20.9,54.86,-10.896,2.013,228.0739,580.46,155.709,8.376,4.445,212.714,69.54,-48.707,580.46,85.143,559.56,0
C_2194,362.82,630.617,73.202,204.956,0.0,80.707,284.611,698.1344,919.301,1716.89,639.869,131.754,288.684,480.332,-107.807,919.301,1204.156,714.345,1
C_2211,515.727,89.741,9.872,51.12,53.194,20.663,35.614,1089.7002,593.044,688.903,214.273,41.248,503.303,141.545,-181.475,593.044,519.389,541.924,0
C_2214,84.538,105.76,9.737,-5.456,24.382,-74.513,19.16,17.6819,125.826,180.416,148.676,-15.193,20.066,52.893,-170.333,125.826,201.569,131.282,0
C_2215,60.919,40.356,12.703,17.807,12.725,4.848,1.711,300.6516,64.262,148.738,0.0,5.104,23.906,5.529,-71.49,64.262,25.372,46.455,0
C_2218,64.367,178.085,11.113,29.056,4.115,5.54,46.545,38.7045,251.601,151.721,44.699,17.943,73.516,53.088,-15.385,251.601,102.152,222.545,0
C_2221,135.587,281.158,9.269,25.079,64.588,6.726,58.481,206.772,394.103,259.511,0.18,15.81,112.945,88.387,164.033,394.103,88.581,369.024,0
C_2223,36.35,82.034,4.241,-9.049,21.551,-14.63,10.64,14.8572,105.698,53.726,18.452,-13.29,23.664,12.244,-17.342,105.698,30.696,114.747,1
C_2228,0.411,4.732,0.699,-8.99,0.325,-10.82,0.022,3.4094,1.245,1.435,0.686,-9.689,-3.487,3.083,-38.184,1.245,3.769,10.235,0
C_2235,4.587,9.278,0.846,0.604,0.848,-0.681,3.181,7.841,14.445,14.645,5.321,-0.242,5.167,5.581,-13.558,14.445,11.67,13.841,0
C_2240,248.367,594.052,109.33,283.169,14.127,57.997,190.717,2142.871,1080.053,2104.16,594.714,173.839,486.001,307.703,701.489,1080.053,1105.995,796.884,1
C_2242,11.457,16.23,0.518,3.865,4.842,1.101,5.145,26.124,27.002,15.75,0.0,3.347,10.772,5.681,5.772,27.002,5.791,23.137,0
